"","strain","bio_reps","tech_reps","treatment","target","timepoint","rxn","ct","mean_tech_rep_ct"
"1653","aWT","B",3,"(+)","RBCS1",0.5,2,10.92076588,11.0407412866667
"1654","aWT","C",1,"(+)","RBCS1",0.5,2,10.94271088,10.9895722066667
"1655","aWT","C",2,"(+)","RBCS1",0.5,2,10.98120594,10.9895722066667
"1656","aWT","C",3,"(+)","RBCS1",0.5,2,11.0447998,10.9895722066667
"1657","aWT","A",1,"(-)","MLDP1",0.5,2,16.4588604,16.6074733733333
"1658","aWT","A",2,"(-)","MLDP1",0.5,2,16.73031616,16.6074733733333
"1659","aWT","A",3,"(-)","MLDP1",0.5,2,16.63324356,16.6074733733333
"1660","aWT","B",1,"(-)","MLDP1",0.5,2,16.45396805,16.4481976833333
"1661","aWT","B",2,"(-)","MLDP1",0.5,2,16.29981804,16.4481976833333
"1662","aWT","B",3,"(-)","MLDP1",0.5,2,16.59080696,16.4481976833333
"1663","aWT","C",1,"(-)","MLDP1",0.5,2,16.2097435,16.3728535966667
"1664","aWT","C",2,"(-)","MLDP1",0.5,2,16.26117134,16.3728535966667
"1665","aWT","C",3,"(-)","MLDP1",0.5,2,16.64764595,16.3728535966667
"1666","aWT","A",1,"(+)","MLDP1",0.5,2,13.75204754,13.9113213233333
"1667","aWT","A",2,"(+)","MLDP1",0.5,2,13.95222759,13.9113213233333
"1668","aWT","A",3,"(+)","MLDP1",0.5,2,14.02968884,13.9113213233333
"1669","aWT","B",1,"(+)","MLDP1",0.5,2,13.92201519,14.1572440466667
"1670","aWT","B",2,"(+)","MLDP1",0.5,2,13.96430111,14.1572440466667
"1671","aWT","B",3,"(+)","MLDP1",0.5,2,14.58541584,14.1572440466667
"1672","aWT","C",1,"(+)","MLDP1",0.5,2,14.32475471,14.34240786
"1673","aWT","C",2,"(+)","MLDP1",0.5,2,14.53578472,14.34240786
"1674","aWT","C",3,"(+)","MLDP1",0.5,2,14.16668415,14.34240786
"1675","aWT","A",1,"(-)","SMP1",0.5,2,16.7835865,16.6765371966667
"1676","aWT","A",2,"(-)","SMP1",0.5,2,16.61782074,16.6765371966667
"1677","aWT","A",3,"(-)","SMP1",0.5,2,16.62820435,16.6765371966667
"1678","aWT","B",1,"(-)","SMP1",0.5,2,16.32611465,16.12915802
"1679","aWT","B",2,"(-)","SMP1",0.5,2,15.93194199,16.12915802
"1680","aWT","B",3,"(-)","SMP1",0.5,2,16.12941742,16.12915802
"1681","aWT","C",1,"(-)","SMP1",0.5,2,16.2830677,16.3486143766667
"1682","aWT","C",2,"(-)","SMP1",0.5,2,16.1619072,16.3486143766667
"1683","aWT","C",3,"(-)","SMP1",0.5,2,16.60086823,16.3486143766667
"1684","aWT","A",1,"(+)","SMP1",0.5,2,9.718597412,10.2811603533333
"1685","aWT","A",2,"(+)","SMP1",0.5,2,11.32711887,10.2811603533333
"1686","aWT","A",3,"(+)","SMP1",0.5,2,9.797764778,10.2811603533333
"1687","aWT","B",1,"(+)","SMP1",0.5,2,11.63673019,11.72125371
"1688","aWT","B",2,"(+)","SMP1",0.5,2,11.67176628,11.72125371
"1689","aWT","B",3,"(+)","SMP1",0.5,2,11.85526466,11.72125371
"1690","aWT","C",1,"(+)","SMP1",0.5,2,10.96267414,9.32260004633333
"1691","aWT","C",2,"(+)","SMP1",0.5,2,7.235051155,9.32260004633333
"1692","aWT","C",3,"(+)","SMP1",0.5,2,9.770074844,9.32260004633333
"1693","aWT","A",1,"(-)","PYK2",0.5,2,21.52765465,21.56527583
"1694","aWT","A",2,"(-)","PYK2",0.5,2,21.56336975,21.56527583
"1695","aWT","A",3,"(-)","PYK2",0.5,2,21.60480309,21.56527583
"1696","aWT","B",1,"(-)","PYK2",0.5,2,21.69006729,21.7030423466667
"1697","aWT","B",2,"(-)","PYK2",0.5,2,21.73023224,21.7030423466667
"1698","aWT","B",3,"(-)","PYK2",0.5,2,21.68882751,21.7030423466667
"1699","aWT","C",1,"(-)","PYK2",0.5,2,22.16990662,22.2225589733333
"1700","aWT","C",2,"(-)","PYK2",0.5,2,22.28018188,22.2225589733333
"1701","aWT","C",3,"(-)","PYK2",0.5,2,22.21758842,22.2225589733333
"1702","aWT","A",1,"(+)","PYK2",0.5,2,18.960289,18.98582967
"1703","aWT","A",2,"(+)","PYK2",0.5,2,19.00902939,18.98582967
"1704","aWT","A",3,"(+)","PYK2",0.5,2,18.98817062,18.98582967
"1705","aWT","B",1,"(+)","PYK2",0.5,2,19.27736092,19.3301022833333
"1706","aWT","B",2,"(+)","PYK2",0.5,2,19.34539413,19.3301022833333
"1707","aWT","B",3,"(+)","PYK2",0.5,2,19.3675518,19.3301022833333
"1708","aWT","C",1,"(+)","PYK2",0.5,2,18.97109222,19.0060526533333
"1709","aWT","C",2,"(+)","PYK2",0.5,2,19.01849747,19.0060526533333
"1710","aWT","C",3,"(+)","PYK2",0.5,2,19.02856827,19.0060526533333
"1711","aWT","A",1,"(-)","LHC16",0.5,2,11.86395073,13.21681245
"1712","aWT","A",2,"(-)","LHC16",0.5,2,13.54509544,13.21681245
"1713","aWT","A",3,"(-)","LHC16",0.5,2,14.24139118,13.21681245
"1714","aWT","B",1,"(-)","LHC16",0.5,2,13.6167717,13.6106443433333
"1715","aWT","B",2,"(-)","LHC16",0.5,2,13.5921917,13.6106443433333
"1716","aWT","B",3,"(-)","LHC16",0.5,2,13.62296963,13.6106443433333
"1717","aWT","C",1,"(-)","LHC16",0.5,2,13.81287766,13.9181464533333
"1718","aWT","C",2,"(-)","LHC16",0.5,2,13.99259377,13.9181464533333
"1719","aWT","C",3,"(-)","LHC16",0.5,2,13.94896793,13.9181464533333
"1720","aWT","A",1,"(+)","LHC16",0.5,2,13.81826591,13.6559244766667
"1721","aWT","A",2,"(+)","LHC16",0.5,2,13.29670429,13.6559244766667
"1722","aWT","A",3,"(+)","LHC16",0.5,2,13.85280323,13.6559244766667
"1723","aWT","B",1,"(+)","LHC16",0.5,2,14.44681835,14.4025386166667
"1724","aWT","B",2,"(+)","LHC16",0.5,2,14.47792244,14.4025386166667
"1725","aWT","B",3,"(+)","LHC16",0.5,2,14.28287506,14.4025386166667
"1726","aWT","C",1,"(+)","LHC16",0.5,2,13.77082062,13.6994215633333
"1727","aWT","C",2,"(+)","LHC16",0.5,2,14.03617954,13.6994215633333
"1728","aWT","C",3,"(+)","LHC16",0.5,2,13.29126453,13.6994215633333
"1729","aWT","A",1,"(-)","MybTF",0.5,2,24.77860832,24.7409439066667
"1730","aWT","A",2,"(-)","MybTF",0.5,2,24.61883926,24.7409439066667
"1731","aWT","A",3,"(-)","MybTF",0.5,2,24.82538414,24.7409439066667
"1732","aWT","B",1,"(-)","MybTF",0.5,2,25.33082962,24.5184205366667
"1733","aWT","B",2,"(-)","MybTF",0.5,2,23.87368965,24.5184205366667
"1734","aWT","B",3,"(-)","MybTF",0.5,2,24.35074234,24.5184205366667
"1735","aWT","C",1,"(-)","MybTF",0.5,2,24.66921234,24.79097684
"1736","aWT","C",2,"(-)","MybTF",0.5,2,24.86186218,24.79097684
"1737","aWT","C",3,"(-)","MybTF",0.5,2,24.841856,24.79097684
"1738","aWT","A",1,"(+)","MybTF",0.5,2,20.08946037,20.2877477
"1739","aWT","A",2,"(+)","MybTF",0.5,2,20.28733826,20.2877477
"1740","aWT","A",3,"(+)","MybTF",0.5,2,20.48644447,20.2877477
"1741","aWT","B",1,"(+)","MybTF",0.5,2,21.05283928,20.5476036066667
"1742","aWT","B",2,"(+)","MybTF",0.5,2,20.18758011,20.5476036066667
"1743","aWT","B",3,"(+)","MybTF",0.5,2,20.40239143,20.5476036066667
"1744","aWT","C",1,"(+)","MybTF",0.5,2,19.88896179,20.0283476533333
"1745","aWT","C",2,"(+)","MybTF",0.5,2,20.0149231,20.0283476533333
"1746","aWT","C",3,"(+)","MybTF",0.5,2,20.18115807,20.0283476533333
"1747","aWT","A",1,"(-)","APPS",12,1,20.34316063,19.4485867833333
"1748","aWT","A",2,"(-)","APPS",12,1,19.59183121,19.4485867833333
"1749","aWT","A",3,"(-)","APPS",12,1,18.41076851,19.4485867833333
"1750","aWT","B",1,"(-)","APPS",12,1,18.67764854,19.0645542133333
"1751","aWT","B",2,"(-)","APPS",12,1,19.88315582,19.0645542133333
"1752","aWT","B",3,"(-)","APPS",12,1,18.63285828,19.0645542133333
"1753","aWT","C",1,"(-)","APPS",12,1,18.97226715,19.6169331866667
"1754","aWT","C",2,"(-)","APPS",12,1,19.42911911,19.6169331866667
"1755","aWT","C",3,"(-)","APPS",12,1,20.4494133,19.6169331866667
"1756","aWT","A",1,"(+)","APPS",12,1,18.7904377,19.7018464433333
"1757","aWT","A",2,"(+)","APPS",12,1,20.27935982,19.7018464433333
"1758","aWT","A",3,"(+)","APPS",12,1,20.03574181,19.7018464433333
"1759","aWT","B",1,"(+)","APPS",12,1,19.40903854,19.56784693
"1760","aWT","B",2,"(+)","APPS",12,1,19.70908546,19.56784693
"1761","aWT","B",3,"(+)","APPS",12,1,19.58541679,19.56784693
"1762","aWT","C",1,"(+)","APPS",12,1,20.39330673,19.7197488133333
"1763","aWT","C",2,"(+)","APPS",12,1,18.94956207,19.7197488133333
"1764","aWT","C",3,"(+)","APPS",12,1,19.81637764,19.7197488133333
"1765","aWT","A",1,"(-)","PsbO",12,1,14.98511696,15.17028332
"1766","aWT","A",2,"(-)","PsbO",12,1,15.36128426,15.17028332
"1767","aWT","A",3,"(-)","PsbO",12,1,15.16444874,15.17028332
"1768","aWT","B",1,"(-)","PsbO",12,1,14.9250145,15.0986175566667
"1769","aWT","B",2,"(-)","PsbO",12,1,15.20999241,15.0986175566667
"1770","aWT","B",3,"(-)","PsbO",12,1,15.16084576,15.0986175566667
"1771","aWT","C",1,"(-)","PsbO",12,1,15.34003162,15.4147672633333
"1772","aWT","C",2,"(-)","PsbO",12,1,15.55253029,15.4147672633333
"1773","aWT","C",3,"(-)","PsbO",12,1,15.35173988,15.4147672633333
"1774","aWT","A",1,"(+)","PsbO",12,1,17.23781204,17.2793356566667
"1775","aWT","A",2,"(+)","PsbO",12,1,17.36186409,17.2793356566667
"1776","aWT","A",3,"(+)","PsbO",12,1,17.23833084,17.2793356566667
"1777","aWT","B",1,"(+)","PsbO",12,1,17.35906601,17.66689364
"1778","aWT","B",2,"(+)","PsbO",12,1,17.82746124,17.66689364
"1779","aWT","B",3,"(+)","PsbO",12,1,17.81415367,17.66689364
"1780","aWT","C",1,"(+)","PsbO",12,1,17.97183037,18.1454982766667
"1781","aWT","C",2,"(+)","PsbO",12,1,18.16027451,18.1454982766667
"1782","aWT","C",3,"(+)","PsbO",12,1,18.30438995,18.1454982766667
"1783","aWT","A",1,"(-)","SAD1",12,1,20.61334801,20.7909285233333
"1784","aWT","A",2,"(-)","SAD1",12,1,20.73072243,20.7909285233333
"1785","aWT","A",3,"(-)","SAD1",12,1,21.02871513,20.7909285233333
"1786","aWT","B",1,"(-)","SAD1",12,1,21.15449333,21.0522518133333
"1787","aWT","B",2,"(-)","SAD1",12,1,21.25321388,21.0522518133333
"1788","aWT","B",3,"(-)","SAD1",12,1,20.74904823,21.0522518133333
"1789","aWT","C",1,"(-)","SAD1",12,1,20.80653381,20.8711668633333
"1790","aWT","C",2,"(-)","SAD1",12,1,20.9557991,20.8711668633333
"1791","aWT","C",3,"(-)","SAD1",12,1,20.85116768,20.8711668633333
"1792","aWT","A",1,"(+)","SAD1",12,1,16.90069962,17.0580215466667
"1793","aWT","A",2,"(+)","SAD1",12,1,17.07902718,17.0580215466667
"1794","aWT","A",3,"(+)","SAD1",12,1,17.19433784,17.0580215466667
"1795","aWT","B",1,"(+)","SAD1",12,1,17.27964592,17.37424596
"1796","aWT","B",2,"(+)","SAD1",12,1,17.17316818,17.37424596
"1797","aWT","B",3,"(+)","SAD1",12,1,17.66992378,17.37424596
"1798","aWT","C",1,"(+)","SAD1",12,1,16.61050034,16.6492678366667
"1799","aWT","C",2,"(+)","SAD1",12,1,16.67828751,16.6492678366667
"1800","aWT","C",3,"(+)","SAD1",12,1,16.65901566,16.6492678366667
"1801","aWT","A",1,"(-)","LHC16",12,1,14.59614944,14.7389488233333
"1802","aWT","A",2,"(-)","LHC16",12,1,14.7352562,14.7389488233333
"1803","aWT","A",3,"(-)","LHC16",12,1,14.88544083,14.7389488233333
"1804","aWT","B",1,"(-)","LHC16",12,1,14.83148956,14.9247455566667
"1805","aWT","B",2,"(-)","LHC16",12,1,14.95820236,14.9247455566667
"1806","aWT","B",3,"(-)","LHC16",12,1,14.98454475,14.9247455566667
"1807","aWT","C",1,"(-)","LHC16",12,1,14.88931561,14.9641469333333
"1808","aWT","C",2,"(-)","LHC16",12,1,14.9831171,14.9641469333333
"1809","aWT","C",3,"(-)","LHC16",12,1,15.02000809,14.9641469333333
"1810","aWT","A",1,"(+)","LHC16",12,1,20.7219944,20.7896302533333
"1811","aWT","A",2,"(+)","LHC16",12,1,20.82287979,20.7896302533333
"1812","aWT","A",3,"(+)","LHC16",12,1,20.82401657,20.7896302533333
"1813","aWT","B",1,"(+)","LHC16",12,1,20.80944824,20.9006067933333
"1814","aWT","B",2,"(+)","LHC16",12,1,20.9569912,20.9006067933333
"1815","aWT","B",3,"(+)","LHC16",12,1,20.93538094,20.9006067933333
"1816","aWT","C",1,"(+)","LHC16",12,1,22.21029282,22.2802708966667
"1817","aWT","C",2,"(+)","LHC16",12,1,22.33209229,22.2802708966667
"1818","aWT","C",3,"(+)","LHC16",12,1,22.29842758,22.2802708966667
"1819","aWT","A",1,"(-)","PsaH",12,1,17.89874077,17.7713082633333
"1820","aWT","A",2,"(-)","PsaH",12,1,17.65677071,17.7713082633333
"1821","aWT","A",3,"(-)","PsaH",12,1,17.75841331,17.7713082633333
"1822","aWT","B",1,"(-)","PsaH",12,1,17.91070366,17.6312077833333
"1823","aWT","B",2,"(-)","PsaH",12,1,17.34205818,17.6312077833333
"1824","aWT","B",3,"(-)","PsaH",12,1,17.64086151,17.6312077833333
"1825","aWT","C",1,"(-)","PsaH",12,1,17.99406815,17.9813728366667
"1826","aWT","C",2,"(-)","PsaH",12,1,17.98088837,17.9813728366667
"1827","aWT","C",3,"(-)","PsaH",12,1,17.96916199,17.9813728366667
"1828","aWT","A",1,"(+)","PsaH",12,1,21.20056152,21.31598854
"1829","aWT","A",2,"(+)","PsaH",12,1,21.4284668,21.31598854
"1830","aWT","A",3,"(+)","PsaH",12,1,21.3189373,21.31598854
"1831","aWT","B",1,"(+)","PsaH",12,1,21.42730713,21.3493919366667
"1832","aWT","B",2,"(+)","PsaH",12,1,21.33926964,21.3493919366667
"1833","aWT","B",3,"(+)","PsaH",12,1,21.28159904,21.3493919366667
"1834","aWT","C",1,"(+)","PsaH",12,1,22.08222771,22.0907745366667
"1835","aWT","C",2,"(+)","PsaH",12,1,22.11738396,22.0907745366667
"1836","aWT","C",3,"(+)","PsaH",12,1,22.07271194,22.0907745366667
"1837","aWT","A",1,"(-)","GLK1",12,1,22.35762215,22.04395358
"1838","aWT","A",2,"(-)","GLK1",12,1,21.22493935,22.04395358
"1839","aWT","A",3,"(-)","GLK1",12,1,22.54929924,22.04395358
"1840","aWT","B",1,"(-)","GLK1",12,1,22.21435738,21.0846049033333
"1841","aWT","B",2,"(-)","GLK1",12,1,20.20781136,21.0846049033333
"1842","aWT","B",3,"(-)","GLK1",12,1,20.83164597,21.0846049033333
"1843","aWT","C",1,"(-)","GLK1",12,1,21.54559898,21.6792729666667
"1844","aWT","C",2,"(-)","GLK1",12,1,21.72491455,21.6792729666667
"1845","aWT","C",3,"(-)","GLK1",12,1,21.76730537,21.6792729666667
"1846","aWT","A",1,"(+)","GLK1",12,1,22.16692352,22.15078036
"1847","aWT","A",2,"(+)","GLK1",12,1,22.12709236,22.15078036
"1848","aWT","A",3,"(+)","GLK1",12,1,22.1583252,22.15078036
"1849","aWT","B",1,"(+)","GLK1",12,1,22.04057693,22.0850671133333
"1850","aWT","B",2,"(+)","GLK1",12,1,22.04775429,22.0850671133333
"1851","aWT","B",3,"(+)","GLK1",12,1,22.16687012,22.0850671133333
"1852","aWT","C",1,"(+)","GLK1",12,1,20.73482323,21.53060786
"1853","aWT","C",2,"(+)","GLK1",12,1,21.54914665,21.53060786
"1854","aWT","C",3,"(+)","GLK1",12,1,22.3078537,21.53060786
"1855","aWT","A",1,"(-)","RBCS1",12,1,10.1414423,10.3547967266667
"1856","aWT","A",2,"(-)","RBCS1",12,1,10.40681076,10.3547967266667
"1857","aWT","A",3,"(-)","RBCS1",12,1,10.51613712,10.3547967266667
"1858","aWT","B",1,"(-)","RBCS1",12,1,10.40956879,10.4726861333333
"1859","aWT","B",2,"(-)","RBCS1",12,1,10.25304794,10.4726861333333
"1860","aWT","B",3,"(-)","RBCS1",12,1,10.75544167,10.4726861333333
"1861","aWT","C",1,"(-)","RBCS1",12,1,11.03485775,11.19975122
"1862","aWT","C",2,"(-)","RBCS1",12,1,11.04640961,11.19975122
"1863","aWT","C",3,"(-)","RBCS1",12,1,11.5179863,11.19975122
"1864","aWT","A",1,"(+)","RBCS1",12,1,13.7622261,13.83264319
"1865","aWT","A",2,"(+)","RBCS1",12,1,13.82818794,13.83264319
"1866","aWT","A",3,"(+)","RBCS1",12,1,13.90751553,13.83264319
"1867","aWT","B",1,"(+)","RBCS1",12,1,13.78865623,13.8363313666667
"1868","aWT","B",2,"(+)","RBCS1",12,1,13.90928459,13.8363313666667
"1869","aWT","B",3,"(+)","RBCS1",12,1,13.81105328,13.8363313666667
"1870","aWT","C",1,"(+)","RBCS1",12,1,13.93023491,14.3965040833333
"1871","aWT","C",2,"(+)","RBCS1",12,1,14.36907959,14.3965040833333
"1872","aWT","C",3,"(+)","RBCS1",12,1,14.89019775,14.3965040833333
"1873","aWT","A",1,"(-)","HXK1",12,1,19.38166428,19.3704541566667
"1874","aWT","A",2,"(-)","HXK1",12,1,19.35564423,19.3704541566667
"1875","aWT","A",3,"(-)","HXK1",12,1,19.37405396,19.3704541566667
"1876","aWT","B",1,"(-)","HXK1",12,1,19.42921448,19.4617226933333
"1877","aWT","B",2,"(-)","HXK1",12,1,19.50347519,19.4617226933333
"1878","aWT","B",3,"(-)","HXK1",12,1,19.45247841,19.4617226933333
"1879","aWT","C",1,"(-)","HXK1",12,1,18.83532333,18.9790579466667
"1880","aWT","C",2,"(-)","HXK1",12,1,19.13318062,18.9790579466667
"1881","aWT","C",3,"(-)","HXK1",12,1,18.96866989,18.9790579466667
"1882","aWT","A",1,"(+)","HXK1",12,1,18.23304176,18.2520707433333
"1883","aWT","A",2,"(+)","HXK1",12,1,18.20874214,18.2520707433333
"1884","aWT","A",3,"(+)","HXK1",12,1,18.31442833,18.2520707433333
"1885","aWT","B",1,"(+)","HXK1",12,1,17.93532944,17.9028116866667
"1886","aWT","B",2,"(+)","HXK1",12,1,17.84552383,17.9028116866667
"1887","aWT","B",3,"(+)","HXK1",12,1,17.92758179,17.9028116866667
"1888","aWT","C",1,"(+)","HXK1",12,1,18.27931023,17.97290484
"1889","aWT","C",2,"(+)","HXK1",12,1,17.74584579,17.97290484
"1890","aWT","C",3,"(+)","HXK1",12,1,17.8935585,17.97290484
"1891","aWT","A",1,"(-)","GAP1",12,1,18.2484684,18.0994160966667
"1892","aWT","A",2,"(-)","GAP1",12,1,17.77319908,18.0994160966667
"1893","aWT","A",3,"(-)","GAP1",12,1,18.27658081,18.0994160966667
"1894","aWT","B",1,"(-)","GAP1",12,1,18.60524559,18.4659824366667
"1895","aWT","B",2,"(-)","GAP1",12,1,18.41780472,18.4659824366667
"1896","aWT","B",3,"(-)","GAP1",12,1,18.374897,18.4659824366667
"1897","aWT","C",1,"(-)","GAP1",12,1,17.57006836,17.4902076733333
"1898","aWT","C",2,"(-)","GAP1",12,1,17.39330101,17.4902076733333
"1899","aWT","C",3,"(-)","GAP1",12,1,17.50725365,17.4902076733333
"1900","aWT","A",1,"(+)","GAP1",12,1,14.00464916,14.51067511
"1901","aWT","A",2,"(+)","GAP1",12,1,14.7968235,14.51067511
"1902","aWT","A",3,"(+)","GAP1",12,1,14.73055267,14.51067511
"1903","aWT","B",1,"(+)","GAP1",12,1,14.38701057,14.2050072333333
"1904","aWT","B",2,"(+)","GAP1",12,1,14.33455086,14.2050072333333
"1905","aWT","B",3,"(+)","GAP1",12,1,13.89346027,14.2050072333333
"1906","aWT","C",1,"(+)","GAP1",12,1,14.40415096,14.1757081333333
"1907","aWT","C",2,"(+)","GAP1",12,1,13.64941406,14.1757081333333
"1908","aWT","C",3,"(+)","GAP1",12,1,14.47355938,14.1757081333333
"1909","aWT","A",1,"(-)","SMP1",12,1,16.85112,16.8175017066667
"1910","aWT","A",2,"(-)","SMP1",12,1,16.61188507,16.8175017066667
"1911","aWT","A",3,"(-)","SMP1",12,1,16.98950005,16.8175017066667
"1912","aWT","B",1,"(-)","SMP1",12,1,17.53737068,17.49934387
"1913","aWT","B",2,"(-)","SMP1",12,1,17.3704586,17.49934387
"1914","aWT","B",3,"(-)","SMP1",12,1,17.59020233,17.49934387
"1915","aWT","C",1,"(-)","SMP1",12,1,16.62848854,16.69878324
"1916","aWT","C",2,"(-)","SMP1",12,1,16.62613678,16.69878324
"1917","aWT","C",3,"(-)","SMP1",12,1,16.8417244,16.69878324
"1918","aWT","A",1,"(+)","SMP1",12,1,14.37302589,14.1680068933333
"1919","aWT","A",2,"(+)","SMP1",12,1,14.19584274,14.1680068933333
"1920","aWT","A",3,"(+)","SMP1",12,1,13.93515205,14.1680068933333
"1921","aWT","B",1,"(+)","SMP1",12,1,13.71527767,13.8862311033333
"1922","aWT","B",2,"(+)","SMP1",12,1,14.14329433,13.8862311033333
"1923","aWT","B",3,"(+)","SMP1",12,1,13.80012131,13.8862311033333
"1924","aWT","C",1,"(+)","SMP1",12,1,14.353405,14.1921173733333
"1925","aWT","C",2,"(+)","SMP1",12,1,13.85937881,14.1921173733333
"1926","aWT","C",3,"(+)","SMP1",12,1,14.36356831,14.1921173733333
"1927","aWT","A",1,"(-)","PYK2",12,1,22.29974365,22.2828623433333
"1928","aWT","A",2,"(-)","PYK2",12,1,22.29626083,22.2828623433333
"1929","aWT","A",3,"(-)","PYK2",12,1,22.25258255,22.2828623433333
"1930","aWT","B",1,"(-)","PYK2",12,1,23.12066841,22.9196955366667
"1931","aWT","B",2,"(-)","PYK2",12,1,22.78136444,22.9196955366667
"1932","aWT","B",3,"(-)","PYK2",12,1,22.85705376,22.9196955366667
"1933","aWT","C",1,"(-)","PYK2",12,1,21.70680428,21.7863922133333
"1934","aWT","C",2,"(-)","PYK2",12,1,21.83426857,21.7863922133333
"1935","aWT","C",3,"(-)","PYK2",12,1,21.81810379,21.7863922133333
"1936","aWT","A",1,"(+)","PYK2",12,1,20.98184776,20.8985093433333
"1937","aWT","A",2,"(+)","PYK2",12,1,20.83374977,20.8985093433333
"1938","aWT","A",3,"(+)","PYK2",12,1,20.8799305,20.8985093433333
"1939","aWT","B",1,"(+)","PYK2",12,1,20.90603256,20.66072146
"1940","aWT","B",2,"(+)","PYK2",12,1,20.43030167,20.66072146
"1941","aWT","B",3,"(+)","PYK2",12,1,20.64583015,20.66072146
"1942","aWT","C",1,"(+)","PYK2",12,1,20.59287834,20.4361515066667
"1943","aWT","C",2,"(+)","PYK2",12,1,20.4732132,20.4361515066667
"1944","aWT","C",3,"(+)","PYK2",12,1,20.24236298,20.4361515066667
"1945","aWT","A",1,"(-)","COX10",0.5,2,16.82934189,17.39248085
"1946","aWT","A",2,"(-)","COX10",0.5,2,17.54542732,17.39248085
"1947","aWT","A",3,"(-)","COX10",0.5,2,17.80267334,17.39248085
"1948","aWT","B",1,"(-)","COX10",0.5,2,16.82059288,17.26101494
"1949","aWT","B",2,"(-)","COX10",0.5,2,17.31255913,17.26101494
"1950","aWT","B",3,"(-)","COX10",0.5,2,17.64989281,17.26101494
"1951","aWT","C",1,"(-)","COX10",0.5,2,17.34875488,17.35341072
"1952","aWT","C",2,"(-)","COX10",0.5,2,17.33969498,17.35341072
"1953","aWT","C",3,"(-)","COX10",0.5,2,17.3717823,17.35341072
"1954","aWT","A",1,"(+)","COX10",0.5,2,17.89155579,18.3427613566667
"1955","aWT","A",2,"(+)","COX10",0.5,2,18.56459045,18.3427613566667
"1956","aWT","A",3,"(+)","COX10",0.5,2,18.57213783,18.3427613566667
"1957","aWT","B",1,"(+)","COX10",0.5,2,17.61919785,17.9489765166667
"1958","aWT","B",2,"(+)","COX10",0.5,2,17.99248123,17.9489765166667
"1959","aWT","B",3,"(+)","COX10",0.5,2,18.23525047,17.9489765166667
"1960","aWT","C",1,"(+)","COX10",0.5,2,17.35829353,17.6926441166667
"1961","aWT","C",2,"(+)","COX10",0.5,2,18.04436302,17.6926441166667
"1962","aWT","C",3,"(+)","COX10",0.5,2,17.6752758,17.6926441166667
"1963","aWT","A",1,"(-)","DegP2",0.5,2,20.86839104,20.86164284
"1964","aWT","A",2,"(-)","DegP2",0.5,2,20.89590836,20.86164284
"1965","aWT","A",3,"(-)","DegP2",0.5,2,20.82062912,20.86164284
"1966","aWT","B",1,"(-)","DegP2",0.5,2,21.1056633,21.1581726066667
"1967","aWT","B",2,"(-)","DegP2",0.5,2,21.2058773,21.1581726066667
"1968","aWT","B",3,"(-)","DegP2",0.5,2,21.16297722,21.1581726066667
"1969","aWT","C",1,"(-)","DegP2",0.5,2,20.96119881,21.0279452033333
"1970","aWT","C",2,"(-)","DegP2",0.5,2,20.97979355,21.0279452033333
"1971","aWT","C",3,"(-)","DegP2",0.5,2,21.14284325,21.0279452033333
"1972","aWT","A",1,"(+)","DegP2",0.5,2,18.36012268,18.3857364666667
"1973","aWT","A",2,"(+)","DegP2",0.5,2,18.40454674,18.3857364666667
"1974","aWT","A",3,"(+)","DegP2",0.5,2,18.39253998,18.3857364666667
"1975","aWT","B",1,"(+)","DegP2",0.5,2,18.76727867,18.7821941366667
"1976","aWT","B",2,"(+)","DegP2",0.5,2,18.83255005,18.7821941366667
"1977","aWT","B",3,"(+)","DegP2",0.5,2,18.74675369,18.7821941366667
"1978","aWT","C",1,"(+)","DegP2",0.5,2,18.26271439,18.33690135
"1979","aWT","C",2,"(+)","DegP2",0.5,2,18.28551102,18.33690135
"1980","aWT","C",3,"(+)","DegP2",0.5,2,18.46247864,18.33690135
"1981","aWT","A",1,"(-)","DegP1",0.5,2,17.75499916,17.87624677
"1982","aWT","A",2,"(-)","DegP1",0.5,2,17.89130402,17.87624677
"1983","aWT","A",3,"(-)","DegP1",0.5,2,17.98243713,17.87624677
"1984","aWT","B",1,"(-)","DegP1",0.5,2,18.02758789,18.0230992633333
"1985","aWT","B",2,"(-)","DegP1",0.5,2,17.88747215,18.0230992633333
"1986","aWT","B",3,"(-)","DegP1",0.5,2,18.15423775,18.0230992633333
"1987","aWT","C",1,"(-)","DegP1",0.5,2,17.85312843,18.2613925933333
"1988","aWT","C",2,"(-)","DegP1",0.5,2,18.39235878,18.2613925933333
"1989","aWT","C",3,"(-)","DegP1",0.5,2,18.53869057,18.2613925933333
"1990","aWT","A",1,"(+)","DegP1",0.5,2,17.87952042,18.1356194833333
"1991","aWT","A",2,"(+)","DegP1",0.5,2,18.41368294,18.1356194833333
"1992","aWT","A",3,"(+)","DegP1",0.5,2,18.11365509,18.1356194833333
"1993","aWT","B",1,"(+)","DegP1",0.5,2,17.83955193,18.0658295966667
"1994","aWT","B",2,"(+)","DegP1",0.5,2,17.99921608,18.0658295966667
"1995","aWT","B",3,"(+)","DegP1",0.5,2,18.35872078,18.0658295966667
"1996","aWT","C",1,"(+)","DegP1",0.5,2,18.83292198,17.8782691966667
"1997","aWT","C",2,"(+)","DegP1",0.5,2,17.23625565,17.8782691966667
